company,category,address,city,district,postalCode,phone,email,all_emails,website,domain,rating,reviews,priority_score,placeId,url,searchString
Alemán Szerviz Kft,Autószerelő,"Budapest Méta centrum ,Budapest, 1194, 1194 Magyarország",Budapest,XIX. kerület,1194,+36 20 399 0877,info@auto-szerviz.eu,info@auto-szerviz.eu;nfo@auto-szerviz.eu,https://auto-szerviz.eu/,auto-szerviz.eu,4.8,62,110.0,ChIJwVd0RmPCQUcRQyVanu8H64s,https://www.google.com/maps/search/?api=1&query=Alem%C3%A1n%20Szerviz%20Kft&query_place_id=ChIJwVd0RmPCQUcRQyVanu8H64s,autó szerviz
Óde-car Kft.- Teljeskörű autószerviz ingyenes csereautóval,Autójavító,"Budapest, Hunyadi János út 9, 1117 Magyarország",Budapest,XI. kerület,1117,+36 20 937 4593,odecarkft@gmail.com,odecarkft@gmail.com,https://www.karosszeriatjavit.hu/,karosszeriatjavit.hu,4.4,66,110.0,ChIJCVvfjpzdQUcRA_9rjwE6bvQ,https://www.google.com/maps/search/?api=1&query=%C3%93de-car%20Kft.-%20Teljesk%C3%B6r%C5%B1%20aut%C3%B3szerviz%20ingyenes%20csereaut%C3%B3val&query_place_id=ChIJCVvfjpzdQUcRA_9rjwE6bvQ,autójavítás
Helyetted Budapest - klíma szerelés,Klíma- és fűtésszerelő,,,,,+36 70 297 5886,helyettedklima@gmail.com,helyettedklima@gmail.com;helyettedbudapest@gmail.com,https://www.helyetted.com/,helyetted.com,5.0,60,110.0,ChIJZQ86PRfbQUcRFBAaRZuhmAs,https://www.google.com/maps/search/?api=1&query=Helyetted%20Budapest%20-%20kl%C3%ADma%20szerel%C3%A9s&query_place_id=ChIJZQ86PRfbQUcRFBAaRZuhmAs,autóklíma szerviz
Elnökgumi,Autógumi,"Budapest, Bláthy Ottó u. 14, 1089 Magyarország",Budapest,VIII. kerület,1089,+36 20 555 7787,iroda@elnokgumi.hu,iroda@elnokgumi.hu,http://elnokgumi.hu/,elnokgumi.hu,4.8,61,109.0,ChIJUc9YWojdQUcRW99PQXECGTM,https://www.google.com/maps/search/?api=1&query=Eln%C3%B6kgumi&query_place_id=ChIJUc9YWojdQUcRW99PQXECGTM,gumi csere
MOZGÓGUMIS,Autógumi,,,,,+36 30 508 4617,info@mozgogumis.hu,info@mozgogumis.hu,http://www.mozgogumis.hu/,mozgogumis.hu,4.9,59,108.0,ChIJUzwbyp3dQUcRRKMn2O-i5Mk,https://www.google.com/maps/search/?api=1&query=MOZG%C3%93GUMIS&query_place_id=ChIJUzwbyp3dQUcRRKMn2O-i5Mk,gumi csere
Siad gumi,Gumiabroncs-szaküzlet,"Budapest, Bojtár u. 54, 1037 Magyarország",Budapest,III. kerület,1037,+36 1 240 6074,siadgumi@t-online.hu,siadgumi@t-online.hu;siadgumi@gmail.com,http://www.siadgumi.hu/,siadgumi.hu,4.7,60,107.0,ChIJD70SGgvZQUcRyVA2M_o4MZM,https://www.google.com/maps/search/?api=1&query=Siad%20gumi&query_place_id=ChIJD70SGgvZQUcRyVA2M_o4MZM,gumi csere
Korrekt Autószerviz,Autójavító,"Budapest, Gyár u. 17, 1221 Magyarország",Budapest,XXII. kerület,1221,+36 70 332 7213,korrektautoszerviz@t-online.hu,korrektautoszerviz@t-online.hu,http://korrektautoszerviz.hu/,korrektautoszerviz.hu,4.8,59,107.0,ChIJKWEiS__nQUcRaZ83_Bhb3wM,https://www.google.com/maps/search/?api=1&query=Korrekt%20Aut%C3%B3szerviz&query_place_id=ChIJKWEiS__nQUcRaZ83_Bhb3wM,autó szerviz
City Mobilgumi-Mobilgumis,Gumiszerviz,"Budapest, Apát u., 1033 Magyarország",Budapest,III. kerület,1033,+36 70 225 0070,citymobilgumi@gmail.com,citymobilgumi@gmail.com,https://www.citymobilgumi.hu/,citymobilgumi.hu,5.0,56,106.0,ChIJa92keQDZQUcRX4VukMPzpv4,https://www.google.com/maps/search/?api=1&query=City%20Mobilgumi-Mobilgumis&query_place_id=ChIJa92keQDZQUcRX4VukMPzpv4,gumiszerviz
Green Power Garage,Autójavító,"Budapest, Chinoin u. 36, 1045 Magyarország",Budapest,IV. kerület,1045,+36 30 670 2670,info@greenpowergarage.hu,info@greenpowergarage.hu,http://greenpowergarage.hu/,greenpowergarage.hu,4.7,59,106.0,ChIJa1M8zrXbQUcRxzBxs-rBwz8,https://www.google.com/maps/search/?api=1&query=Green%20Power%20Garage&query_place_id=ChIJa1M8zrXbQUcRxzBxs-rBwz8,fék javítás
Karsai Autójavító Kft.,Autójavító,"Budapest, Nagykőrösi út 116, 1188 Magyarország",Budapest,XVIII. kerület,1188,+36 20 320 0962,karsaikft2007@gmail.com,karsaikft2007@gmail.com,http://www.autokarosszeria-javitas.hu/,autokarosszeria-javitas.hu,4.7,58,105.0,ChIJG0wDHxjqQUcRpn0nRQJ6dnY,https://www.google.com/maps/search/?api=1&query=Karsai%20Aut%C3%B3jav%C3%ADt%C3%B3%20Kft.&query_place_id=ChIJG0wDHxjqQUcRpn0nRQJ6dnY,autójavítás
"Autómentés Autómentő , Mentő Manó Bt",Sofőrszolgálat,"Budapest, Felső Zöldmáli út 52, 1025 Magyarország",Budapest,II. kerület,1025,+36 20 932 4960,kismano@mentomano.hu,kismano@mentomano.hu;kiamsno@mentomano.hu,http://automentomano.hu/,automentomano.hu,4.6,58,104.0,ChIJtWeMpkvZQUcRRcJvHJyY1u0,https://www.google.com/maps/search/?api=1&query=Aut%C3%B3ment%C3%A9s%20Aut%C3%B3ment%C5%91%20%2C%20Ment%C5%91%20Man%C3%B3%20Bt&query_place_id=ChIJtWeMpkvZQUcRRcJvHJyY1u0,autómentés
Benke Autójavító,Autószerelő,"Budapest, Damjanich János út 196, 1213 Magyarország",Budapest,XXI. kerület,1213,+36 20 946 8524,benke@benkeautojavito.hu,benke@benkeautojavito.hu,https://benkeautojavito.hu/,benkeautojavito.hu,4.9,55,104.0,ChIJbwPQtULoQUcR8ZWqIlLZegg,https://www.google.com/maps/search/?api=1&query=Benke%20Aut%C3%B3jav%C3%ADt%C3%B3&query_place_id=ChIJbwPQtULoQUcR8ZWqIlLZegg,autó szerviz
"Car-Szakértő autószerviz, Renault - Dacia specialista Budapest",Autójavító,"Budapest, Iparterület MOTRIO, Kövirózsa u. 6-8, 1163 Magyarország",Budapest,XVI. kerület,1163,+36 30 231 8696,renaultszerviz@gmail.com,renaultszerviz@gmail.com,http://renaultautoszerviz.hu/,renaultautoszerviz.hu,4.6,58,104.0,ChIJE1xBSp_EQUcRzULk1M-RttY,https://www.google.com/maps/search/?api=1&query=Car-Szak%C3%A9rt%C5%91%20aut%C3%B3szerviz%2C%20Renault%20-%20Dacia%20specialista%20Budapest&query_place_id=ChIJE1xBSp_EQUcRzULk1M-RttY,autószerviz
Cool4U Automotive Kft.,Autóalkatrész-szaküzlet,"Budapest, Illatos út 7/a, 1097 Magyarország",Budapest,IX. kerület,1097,+36 1 422 1818,info@cool4u.ro,penzugy@cool4uautomotive.hu;mail@cool4uautomotive.hu;mezotur@cool4uautomotive.hu;info@cool4u.ro,http://www.autoklima-webshop.hu/,autoklima-webshop.hu,4.8,55,103.0,ChIJ65s0UzjdQUcRfxf0W8uL_xQ,https://www.google.com/maps/search/?api=1&query=Cool4U%20Automotive%20Kft.&query_place_id=ChIJ65s0UzjdQUcRfxf0W8uL_xQ,autóklíma szerviz
Gumigram Kft,Gumiabroncs-szerviz,"Budapest, II. Rákóczi Ferenc út 289-295, 1214 Magyarország",Budapest,XXI. kerület,1214,+36 70 588 7447,gumigramkft@gmail.com,gumigramkft@gmail.com,http://gumigramkft.webnode.hu/,webnode.hu,4.8,54,102.0,ChIJSbS3DwDnQUcRppC_HXDyde8,https://www.google.com/maps/search/?api=1&query=Gumigram%20Kft&query_place_id=ChIJSbS3DwDnQUcRppC_HXDyde8,gumiszerviz
Auto Depo - Gumi és gyorsszervíz,Gumiabroncs-szaküzlet,"Budapest, Hegyalja út 142, 1124 Magyarország",Budapest,XII. kerület,1124,+36 30 949 1505,erdeigumi@gmail.com,erdeigumi@gmail.com,http://www.erdeigumi.hu/,erdeigumi.hu,4.9,53,102.0,ChIJ7Z0zNNXdQUcRhnYoPEEaiUg,https://www.google.com/maps/search/?api=1&query=Auto%20Depo%20-%20Gumi%20%C3%A9s%20gyorsszerv%C3%ADz&query_place_id=ChIJ7Z0zNNXdQUcRhnYoPEEaiUg,gumi csere
Degál Autószerviz Bt.,Autószerelő,"Budapest, Budafoki út 111, 1117 Magyarország",Budapest,XI. kerület,1117,+36 1 203 2696,degalbt@gmail.com,degalbt@gmail.com;degalbt@gmail.hu,http://www.degal.hu/,degal.hu,4.1,61,102.0,ChIJp2UN5abdQUcRkSi5qHsOY5s,https://www.google.com/maps/search/?api=1&query=Deg%C3%A1l%20Aut%C3%B3szerviz%20Bt.&query_place_id=ChIJp2UN5abdQUcRkSi5qHsOY5s,műszaki vizsga
Duna Autó Tesla Karosszéria Javító,Karosszérialakatos,"Budapest, Zay út 24, 1037 Magyarország",Budapest,III. kerület,1037,+36 1 801 4256,info@dunaauto.hu,info@dunaauto.hu,https://dunaauto.hu/tesla-body-shop,dunaauto.hu,4.7,54,101.0,ChIJ4SGIWgTZQUcRZQl_8BhkZeM,https://www.google.com/maps/search/?api=1&query=Duna%20Aut%C3%B3%20Tesla%20Karossz%C3%A9ria%20Jav%C3%ADt%C3%B3&query_place_id=ChIJ4SGIWgTZQUcRZQl_8BhkZeM,autó szerviz
Nonstop Gumiszerviz Autószerviz,Gumiabroncs-szerviz,"Budapest, Újszász u. 45, 1165 Magyarország",Budapest,XVI. kerület,1165,+36 30 156 5006,info@autoszerelo024.hu,info@autoszerelo024.hu,https://autoszerelo024.hu/,autoszerelo024.hu,4.3,58,101.0,ChIJzQdkhZ_FQUcReSIXAZmZQNE,https://www.google.com/maps/search/?api=1&query=Nonstop%20Gumiszerviz%20Aut%C3%B3szerviz&query_place_id=ChIJzQdkhZ_FQUcReSIXAZmZQNE,autószerviz
Ford szerviz,Autószerelő,"Budapest, Táncsics Mihály u. 54, 1238 Magyarország",Budapest,XXIII. kerület,1238,+36 20 923 6320,fordszervizek@gmail.com,fordszervizek@gmail.com,http://www.fordszervizek.hu/,fordszervizek.hu,4.5,55,100.0,ChIJY8O9pEboQUcRC1s10qoz_c0,https://www.google.com/maps/search/?api=1&query=Ford%20szerviz&query_place_id=ChIJY8O9pEboQUcRC1s10qoz_c0,autószerviz
Decker Autó Kft.,Autójavító,"Budapest, Háros u. 7, 1222 Magyarország",Budapest,XXII. kerület,1222,+36 70 351 4157,decker.adam@deckerauto.hu,decker.adam@deckerauto.hu,https://www.deckerauto.hu/,deckerauto.hu,5.0,50,100.0,ChIJHwtNXyXhQUcRRbjboRmrX2w,https://www.google.com/maps/search/?api=1&query=Decker%20Aut%C3%B3%20Kft.&query_place_id=ChIJHwtNXyXhQUcRRbjboRmrX2w,autószerviz
Kalmár Autószerviz Kft.,Autójavító,"Budapest, II. Rákóczi Ferenc út 366/b, 1214 Magyarország",Budapest,XXI. kerület,1214,+36 30 239 5360,info@kalmarautoszerviz.hu,info@kalmarautoszerviz.hu,http://kalmarautoszerviz.hu/,kalmarautoszerviz.hu,4.4,53,97.0,ChIJC0T8RDTmQUcR2nHwabl2ziA,https://www.google.com/maps/search/?api=1&query=Kalm%C3%A1r%20Aut%C3%B3szerviz%20Kft.&query_place_id=ChIJC0T8RDTmQUcR2nHwabl2ziA,autó szerviz
Nexxon Magyarország Kft,Gumiabroncs-szerviz,"Budapest, Helsinki út 124-126, 1238 Magyarország",Budapest,XXIII. kerület,1238,+36 70 773 8211,szegedkisker@nexxon.hu,szegedkisker@nexxon.hu;budapestkisker@nexxon.hu,http://nexxon.hu/,nexxon.hu,4.7,50,97.0,ChIJld8ojRnoQUcRxUDHAixZfpk,https://www.google.com/maps/search/?api=1&query=Nexxon%20Magyarorsz%C3%A1g%20Kft&query_place_id=ChIJld8ojRnoQUcRxUDHAixZfpk,gumiszerviz
